PERMNO,COMNAM,TICKER,Notes
82853,HEARTSTREAM INC,HTST,Original record
82854,ASHANTI GOLDFIELDS LTD,ASL,Original record
82855,EL PASO ELECTRIC CO,EE,Original record
82856,MERIDIAN INDUSTRIAL TRUST INC,MDN,Original record
82857,MOSSIMO INC,MGX,Original record
82857,MOSSIMO INC,MOSS,Ticker updated on 2002-04-30
82858,RED ROOF INNS INC,RRI,Original record
82859,REVLON INC,REV,Original record
82860,SUBURBAN PROPANE PARTNERS LP,SPH,Original record
82861,T B WOODS CORP,TBW,Original record
82861,T B WOODS CORP,TBWC,Ticker updated on 2001-02-28
82862,360 COMMUNICATIONS CO,XO,Original record
82863,CINRAM LTD,CNRMF,Original record
82863,CINRAM LTD,CNRM,Ticker updated on 1999-07-30
82887,WILAND SERVICES INC,WSVS,Original record
82895,WILDERNESS EXPERIENCE INC,WLDR,Original record
82908,WILDLIFE VACCINES INC,WILD,Original record
82916,WILEY JOHN & SONS INC,WILL,Original record
82924,WILEY JOHN & SONS INC,WILLA,Original record
82924,WILEY JOHN & SONS INC,JW,Ticker updated on 1995-07-31
82924,WILEY JOHN & SONS INC,WLY,Ticker updated on 2022-04-29
82932,WILEY JOHN & SONS INC,WILLB,Original record
82932,WILEY JOHN & SONS INC,JW,Ticker updated on 1995-07-31
82932,WILEY JOHN & SONS INC,WLYB,Ticker updated on 2022-04-29
82959,WILLAMETTE INDUSTRIES INC,WMTT,Original record
82959,WILLAMETTE INDUSTRIES INC,WLL,Ticker updated on 1996-12-31
82975,WILLIAMS W W CO,WWWM,Original record
82983,WILLIAMS A L CORP,ALWC,Original record
82983,WILLIAMS A L CORP,ALW,Ticker updated on 1989-02-28
82991,WILLIAMS INDUSTRIES INC,WMSI,Original record
83003,WILLIAMS T E PHARMACEUTICALS,TEWP,Original record
83011,WILLIAMS SONOMA INC,WSGC,Original record
83011,WILLIAMS SONOMA INC,WSM,Ticker updated on 1998-06-30
83030,WILMINGTON TRUST CO DE,WILM,Original record
83030,WILMINGTON TRUST CORP,WILM,Company name updated on 1991-08-30
83030,WILMINGTON TRUST CORP,WL,Ticker updated on 1999-01-29
83038,WILSON H J INC,WILN,Original record
83046,WILSON FOODS CORP,WILF,Original record
83054,WILSON FREIGHT CO,WILS,Original record
83062,WILTEK INC,WLTK,Original record
83089,WILTON ENTERPRISES INC,WLTN,Original record
83106,AMERICAN BANCSHARES INC FL,ABAN,Original record
83107,ADRIAN RESOURCES LTD,ADLRF,Original record
83108,AMERICAN HEALTHCHOICE INC,AHIC,Original record
83109,AUTOLOGIC INFORMATION INTL INC,AIII,Original record
83110,WINCO PETROLEUM CORP,WNCO,Original record
83111,ALEXION PHARMACEUTICALS INC,ALXN,Original record
83112,ANDERSONS INC,ANDE,Original record
83113,ARTHROCARE CORP,ARTC,Original record
83114,SUNBASE ASIA INC,ASIA,Original record
83114,SUNBASE ASIA INC,SNBS,Ticker updated on 1998-01-30
83117,COMPANY DOCTOR,CDOC,Original record
83118,WINCOM CORP,WNMC,Original record
83119,COHR INC,CHRI,Original record
83120,COLUMBUS MCKINNON CORP NY,CMCO,Original record
83121,CONNECTIVE THERAPEUTIC INC,CNCT,Original record
83121,CONNETICS CORP,CNCT,Company name updated on 1997-06-30
83122,COTELLIGENT GROUP INC,COTL,Original record
83122,COTELLIGENT GROUP INC,CGZ,Ticker updated on 1998-02-27
83122,COTELLIGENT INC,CGZ,Company name updated on 1998-09-30
83123,CONCEPTUS INC,CPTS,Original record
83124,C S G SYSTEMS INTERNATIONAL INC,CSGS,Original record
83125,CHILDTIME LEARNING CENTERS INC,CTIM,Original record
83125,LEARNING CARE GROUP INC,LCGI,Company name and Ticker updated on 2004-08-31
83126,WIND BARON CORP,WNBR,Original record
83127,CELLULARVISION USA INC,CVUS,Original record
83127,SPEEDUS COM INC,SPDE,Company name and Ticker updated on 1999-01-29
83127,SPEEDUS CORP,SPDE,Company name updated on 2002-06-28
83128,CYBERCASH INC,CYCH,Original record
83129,CYLINK CORP,CYLK,Original record
83130,DOCUMENTUM INC,DCTM,Original record
83131,DIGITAL GENERATION SYSTEM INC,DGIT,Original record
83131,D G FASTCHANNEL INC,DGIT,Company name updated on 2006-09-29
83131,DIGITAL GENERATION INC,DGIT,Company name updated on 2011-11-30
83132,DIGITAL DATA NETWORKS INC,DIDA,Original record
83133,DIGNITY PARTNERS INC,DPNR,Original record
83133,POINT WEST CAPTIAL CORP,PWCC,Company name and Ticker updated on 1997-08-29
83134,ENGINEERING ANIMATION INC,EAII,Original record
83135,ECOTYRE TECHNOLOGIES INC,ETTI,Original record
83136,ENDOVASCULAR TECHNOLOGIES INC,EVTI,Original record
83137,GLOBE BUSINESS RESOURCES INC,GLBE,Original record
83138,GENSYM CORP,GNSM,Original record
83139,HELPMATE ROBOTICS INC,HELP,Original record
83139,PAINCARE HOLDINGS INC,PRZ,Company name and Ticker updated on 2003-06-30
83140,INDUS GROUP INC,IGRP,Original record
83141,IMPATH INC,IMPH,Original record
83142,SAVE WAY BARBER & BEAUTY SUPPL,SWBB,Original record
83142,SAVE WAY INDUSTRIES INC,SWBB,Company name updated on 1977-07-29
83142,WINDMERE CORP,SWBB,Company name updated on 1983-05-31
83142,WINDMERE CORP,WDMR,Ticker updated on 1984-02-29
83142,WINDMERE CORP,WND,Ticker updated on 1989-03-31
83142,WINDMERE DURABLE HOLDINGS INC,WND,Company name updated on 1996-06-28
83142,APPLICA INC,APN,Company name and Ticker updated on 2000-05-31
83143,IRON MOUNTAIN INC DEL,IMTN,Original record
83143,IRON MOUNTAIN INC DEL,IRM,Ticker updated on 1999-04-30
83143,IRON MOUNTAIN INC,IRM,Company name updated on 2000-02-29
83143,IRON MOUNTAIN INC NEW,IRM,Company name updated on 2015-01-30
83144,INTEGRATED PACKAGING ASSM CORP,IPAC,Original record
83145,IRIDEX CORP,IRIX,Original record
83146,INTERCARDIA INC,ITRC,Original record
83146,INCARA PHARMACEUTICALS CORP,INCR,Company name and Ticker updated on 1999-07-30
83147,KAYE KOTTS ASSOCIATES INC,KTAX,Original record
83148,LANDEC CORP,LNDC,Original record
83148,LIFECORE BIOMEDICAL INC,LFCR,Company name and Ticker updated on 2022-11-30
83149,LIGHTPATH TECHNOLOGIES INC,LPTHA,Original record
83149,LIGHTPATH TECHNOLOGIES INC,LPTH,Ticker updated on 2000-07-31
83150,N C S HEALTHCARE INC,NCSS,Original record
83151,NEOSE TECHNOLOGIES INC,NTEC,Original record
83152,NEW WORLD COFFEE INC,NWCI,Original record
83152,NEW WORLD COFFEE AND BAGELS INC,NWCI,Company name updated on 1998-01-30
83152,NEW WORLD RESTAURANT GROUP INC,NWCI,Company name updated on 2001-09-28
83152,EINSTEIN NOAH RESTAURANT GRP INC,BAGL,Company name and Ticker updated on 2007-06-29
83153,ORANGE NATIONAL BANCORP,OGNB,Original record
83154,OPTICAL SENSORS INC,OPSI,Original record
83155,OHIO VALLEY BANC CORP,OVBC,Original record
83156,PREFERRED NETWORKS INC,PFNT,Original record
83157,PHYSICIAN SUPPORT SYS INC,PHSS,Original record
83158,Q ZAR INC,QZARF,Original record
83158,Q ENTERTAINMENT INC,QZARF,Company name updated on 1997-08-29
83159,R A C FINANCIAL GROUP INC,RACF,Original record
83159,FIRSTPLUS FINANCIAL GROUP INC,FPFG,Company name and Ticker updated on 1997-03-31
83159,FIRSTPLUS FINANCIAL GROUP INC,FP,Ticker updated on 1998-01-30
83160,RAPTOR SYSTEMS INC,RAPT,Original record
83161,RURAL CELLULAR CORP,RCCC,Original record
83162,RENAL CARE GROUP INC,RCGI,Original record
83162,RENAL CARE GROUP INC,RCI,Ticker updated on 2001-11-30
83163,REMEC INC,REMC,Original record
83164,RESCORP INC,RISC,Original record
83165,REALCO INC,RLCO,Original record
83165,OAK RIDGE CAPITAL GROUP,ORCG,Company name and Ticker updated on 2002-06-28
83167,S C B COMPUTER TECHNOLOGY INC,SCBI,Original record
83168,SONICS & MATERIALS INC,SIMA,Original record
83169,WINDSOR INDUSTRIES INC,WNDS,Original record
83170,SOURCE CO,SORC,Original record
83170,SOURCE INFORMATION MANAGEMENT CO,SORC,Company name updated on 1997-08-29
83170,SOURCE INTERLINK COS INC,SORC,Company name updated on 2002-08-30
83171,SOFTQUAD INTERNATIONAL INC,SWEBF,Original record
83172,3 D GEOPHYSICAL INC,TDGO,Original record
83173,THERMO MIZER ENVIRONMENTAL CORP,THMZ,Original record
83173,LAMINAIRE CORP,THMZ,Company name updated on 1998-06-30
83174,TRIDENT INTERNATIONAL INC DEL,TRDT,Original record
83175,TRESCOM INTERNATIONAL INC,TRES,Original record
83176,ULTRAFEM INC,UFEM,Original record
83177,WINDSOR LIFE INS CO AMER,WIND,Original record
83177,EMPIRE STATE LIFE INS CO,ESLI,Company name and Ticker updated on 1988-06-30
83178,ULTRADATA CORP,ULTD,Original record
83179,UNIDIGITAL INC,UNDG,Original record
83179,UNIDIGITAL INC,UDG,Ticker updated on 1999-02-26
83180,U S SATELLITE BROADCASTING INC,USSB,Original record
83181,VITALCOM INC,VCOM,Original record
83183,VOCALTEC LTD,VOCLF,Original record
83183,VOCALTEC COMMUNICATIONS LTD,VOCLF,Company name updated on 1997-07-31
83183,VOCALTEC COMMUNICATIONS LTD,VOCL,Ticker updated on 1999-04-30
83184,WHITEWING LABS INC,WWLI,Original record
83185,XETEL CORP,XTEL,Original record
83186,D S T SYSTEMS INC DEL,DST,Original record
83188,CAMECO CORP,CCJ,Original record
83189,AMERICAN BODY ARMOR & EQUIP INC,ABE,Original record
83189,ARMOR HOLDINGS INC,ABE,Company name updated on 1996-08-30
83189,ARMOR HOLDINGS INC,AH,Ticker updated on 1999-05-28
83190,BELCO OIL & GAS CORP,BOG,Original record
83191,BERG ELECTRONICS CORP,BEI,Original record
83193,CARIBINER INTERNATIONAL INC,CWC,Original record
83193,AUDIO VISUAL SERVICES CORP,AVC,Company name and Ticker updated on 2000-06-30
83194,COUNTRYBASKETS INDEX FUND INC,GXA,Original record
83195,COUNTRYBASKETS INDEX FUND INC,GXF,Original record
83196,COUNTRYBASKETS INDEX FUND INC,GXG,Original record
83197,COUNTRYBASKETS INDEX FUND INC,GXH,Original record
83198,COUNTRYBASKETS INDEX FUND INC,GXI,Original record
83199,COUNTRYBASKETS INDEX FUND INC,GXJ,Original record
83200,COUNTRYBASKETS INDEX FUND INC,GXK,Original record
83201,COUNTRYBASKETS INDEX FUND INC,GXU,Original record
83202,EARTHGRAINS CO,EGR,Original record
83203,FALMOUTH COOPERATIVE BANK MASS,FCB,Original record
83203,FALMOUTH BANCORP INC,FCB,Company name updated on 1997-10-31
83204,FIRST USA PAYMENTECH INC,PTI,Original record
83204,PAYMENTECH INC,PTI,Company name updated on 1997-10-31
83205,FLETCHER CHALLENGE BUILDING DIV,FLB,Original record
83206,FLETCHER CHALLENGE ENERGY DIV,FEG,Original record
83207,FLETCHER CHALLENGE PAPER DIV,FLP,Original record
83208,FOREIGN FUND INC,EWA,Original record
83208,WEBS INDEX FUND INC,EWA,Company name updated on 1997-01-31
83208,ISHARES INC,EWA,Company name updated on 2000-05-31
83209,FOREIGN FUND INC,EWO,Original record
83209,WEBS INDEX FUND INC,EWO,Company name updated on 1997-01-31
83209,ISHARES INC,EWO,Company name updated on 2000-05-31
83210,FOREIGN FUND INC,EWK,Original record
83210,WEBS INDEX FUND INC,EWK,Company name updated on 1997-01-31
83210,ISHARES INC,EWK,Company name updated on 2000-05-31
83211,FOREIGN FUND INC,EWC,Original record
83211,WEBS INDEX FUND INC,EWC,Company name updated on 1997-01-31
83211,ISHARES INC,EWC,Company name updated on 2000-05-31
83212,FOREIGN FUND INC,EWQ,Original record
83212,WEBS INDEX FUND INC,EWQ,Company name updated on 1997-01-31
83212,ISHARES INC,EWQ,Company name updated on 2000-05-31
83213,FOREIGN FUND INC,EWG,Original record
83213,WEBS INDEX FUND INC,EWG,Company name updated on 1997-01-31
83213,ISHARES INC,EWG,Company name updated on 2000-05-31
83214,WINNS STORES INC,WSTO,Original record
83215,FOREIGN FUND INC,EWH,Original record
83215,WEBS INDEX FUND INC,EWH,Company name updated on 1997-01-31
83215,ISHARES INC,EWH,Company name updated on 2000-05-31
83216,FOREIGN FUND INC,EWU,Original record
83216,WEBS INDEX FUND INC,EWU,Company name updated on 1997-01-31
83216,ISHARES INC,EWU,Company name updated on 2000-05-31
83217,FOREIGN FUND INC,EWI,Original record
83217,WEBS INDEX FUND INC,EWI,Company name updated on 1997-01-31
83217,ISHARES INC,EWI,Company name updated on 2000-05-31
83218,FOREIGN FUND INC,EWL,Original record
83218,WEBS INDEX FUND INC,EWL,Company name updated on 1997-01-31
83218,ISHARES INC,EWL,Company name updated on 2000-05-31
83219,FOREIGN FUND INC,EWD,Original record
83219,WEBS INDEX FUND INC,EWD,Company name updated on 1997-01-31
83219,ISHARES INC,EWD,Company name updated on 2000-05-31
83220,FOREIGN FUND INC,EWP,Original record
83220,WEBS INDEX FUND INC,EWP,Company name updated on 1997-01-31
83220,ISHARES INC,EWP,Company name updated on 2000-05-31
83221,FOREIGN FUND INC,EWS,Original record
83221,WEBS INDEX FUND INC,EWS,Company name updated on 1997-01-31
83221,ISHARES INC,EWS,Company name updated on 2000-05-31
83222,FOREIGN FUND INC,EWN,Original record
83222,WEBS INDEX FUND INC,EWN,Company name updated on 1997-01-31
83222,ISHARES INC,EWN,Company name updated on 2000-05-31
83223,FOREIGN FUND INC,EWW,Original record
83223,WEBS INDEX FUND INC,EWW,Company name updated on 1997-01-31
83223,ISHARES INC,EWW,Company name updated on 2000-05-31
83224,FOREIGN FUND INC,EWM,Original record
83224,WEBS INDEX FUND INC,EWM,Company name updated on 1997-01-31
83224,ISHARES INC,EWM,Company name updated on 2000-05-31
83225,FOREIGN FUND INC,EWJ,Original record
83225,WEBS INDEX FUND INC,EWJ,Company name updated on 1997-01-31
83225,ISHARES INC,EWJ,Company name updated on 2000-05-31
83226,G A FINANCIAL INC,GAF,Original record
83227,MORRISON FRESH COOKING INC,MFC,Original record
83227,MORRISON RESTAURANTS INC NEW,MRN,Company name and Ticker updated on 1997-09-30
83228,MORRISON HEALTH CARE INC,MHI,Original record
83228,MORRISON MANAGEMENT SPEC INC,MHI,Company name updated on 1999-07-30
83229,STERLING COMMERCE INC,SE,Original record
83230,THERMO SENTRON INC,TSR,Original record
83231,THERMOQUEST CORP,TMQ,Original record
83232,VANSTAR CORP,VST,Original record
83233,GREIF BROTHERS CORP,GBCOA,Original record
83233,GREIF BROTHERS CORP,GEF,Ticker updated on 2002-10-31
83233,GREIF INC,GEF,Company name updated on 2003-03-31
83234,ALPHANET SOLUTIONS INC,ALPH,Original record
83235,ANALOGY INC,ANLG,Original record
83236,ARROW MAGNOLIA INTERNATIONAL INC,ARWM,Original record
83237,ARZAN INTERNATIONAL LTD,ARZNF,Original record
83238,BACOU U S A INC,BACU,Original record
83238,BACOU U S A INC,BAU,Ticker updated on 1998-07-31
83239,BANKATLANTIC BANCORP INC,BANCA,Original record
83239,BANKATLANTIC BANCORP INC,BBX,Ticker updated on 1997-08-29
83239,B B X CAPITAL CORP,BBX,Company name updated on 2012-08-31
83240,FREDERICK BREWING CO,BLUE,Original record
83241,BARNETT INC,BNTT,Original record
83242,BIOFIELD CORP,BZET,Original record
83243,CALIFORNIA COMMUNITY BANCSHRS CP,CCBC,Original record
83244,CENTURY ALUMINUM CO,CENX,Original record
83245,COMMUNITY FEDERAL BANCORP INC,CFTP,Original record
83246,CHIREX INC,CHRX,Original record
83247,CIMATRON LTD,CIMTF,Original record
83247,CIMATRON LTD,CIMT,Ticker updated on 2000-04-28
83248,COMPARE GENERIKS INC,COGE,Original record
83250,CRAZY WOMAN CREEK BANCORP INC,CRZY,Original record
83251,CYTYC CORP,CYTC,Original record
83252,DATA DIMENSIONS INC,DDIM,Original record
83253,DATA PROCESSING RESOURCES CORP,DPRC,Original record
83254,DAWSON PRODUCTION SERVICES INC,DPSI,Original record
83254,DAWSON PRODUCTION SERVICES INC,DPS,Ticker updated on 1998-07-31
83255,DYNAMOTIVE TECHNOLOGIES CORP,DYMTF,Original record
83256,ELAMEX S A DE C V,ELAMF,Original record
83256,ELAMEX S A DE C V,ELAM,Ticker updated on 2000-02-29
83257,WINSTON NETWORK INC,WNET,Original record
83258,EUROMED INC,EMED,Original record
83259,EAGLE RIVER INTERACTIVE INC,ERIV,Original record
83259,MASTERING INC,MASC,Company name and Ticker updated on 1997-10-31
83260,FIDELITY FINANCIAL OHIO INC,FFOH,Original record
83261,FIDELITY FEDERAL BANK FSB CALIF,FIDF,Original record
83261,BANK PLUS CORP,BPLS,Company name and Ticker updated on 1996-05-31
83262,FEMRX INC,FMRX,Original record
83263,FORTE SOFTWARE INC,FRTE,Original record
83264,GREIF BROTHERS CORP,GBCOB,Original record
83264,GREIF BROTHERS CORP,GEF,Ticker updated on 2002-10-31
83264,GREIF INC,GEF,Company name updated on 2003-03-31
83266,GATEWAY DATA SCIENCES CORP,GDSC,Original record
83267,GALAGEN INC,GGEN,Original record
83268,GEOGRAPHICS INC,GGIT,Original record
83268,GEOGRAPHICS INC,GGITE,Ticker updated on 1997-07-31
83268,GEOGRAPHICS INC,GGITC,Ticker updated on 1997-11-28
83269,HELISYS INC,HELI,Original record
83270,H M T TECHNOLOGY CORP,HMTT,Original record
83271,HEALTH SYSTEMS DESIGN CORP,HSDC,Original record
83272,HUB GROUP INC,HUBG,Original record
83273,WINTERHALTER INC,WNTL,Original record
83274,ISOCOR,ICOR,Original record
83275,I D T CORP,IDTC,Original record
83275,I D T CORP,IDT,Ticker updated on 2001-02-28
83276,INNOTECH INC,IIII,Original record
83277,INTELLIGENT MEDICAL IMAGING INC,IMII,Original record
83278,INDIVIDUAL INC,INDV,Original record
83279,I P C HOLDINGS LTD,IPCRF,Original record
83279,I P C HOLDINGS LTD,IPCR,Ticker updated on 1999-04-30
83280,INTELLIQUEST INFO GROUP INC,IQST,Original record
83282,INTERWEST HOME MEDICAL INC,IWHM,Original record
83283,J D A SOFTWARE GROUP INC,JDAS,Original record
83284,KATZ DIGITAL TECHNOLOGIES INC,KATC,Original record
83284,KATZ DIGITAL TECHNOLOGIES INC,KTZ,Ticker updated on 1998-08-31
83285,LOGAL EDUCATIONAL SW & SYS LTD,LOGLF,Original record
83285,SIMPLAYER COM LTD,SMPL,Company name and Ticker updated on 1999-10-29
83286,WANDERLUST INTERACTIVE INC,LUST,Original record
83286,ADRENALIN INTERACTIVE INC,ADRN,Company name and Ticker updated on 1998-06-30
83286,MCGLEN INTERNET GROUP INC,MIGS,Company name and Ticker updated on 1999-12-31
83289,MEDICUS SYSTEMS CORP NEW,MECS,Original record
83290,MODACAD INC,MODA,Original record
83290,STYLECLICK COM INC,IBUY,Company name and Ticker updated on 1999-07-30
83291,MINDSPRING ENTERPRISES INC,MSPG,Original record
83291,EARTHLINK INC,ELNK,Company name and Ticker updated on 2000-02-29
83291,EARTHLINK HOLDINGS CORP,ELNK,Company name updated on 2014-01-31
83292,NICOLLET PROCESS ENGINEERING INC,NPET,Original record
83293,ORCAD INC,OCAD,Original record
83294,OCAL INC,OCAL,Original record
83295,ONYX ACCEPTANCE CORP,ONYX,Original record
83296,ORANGE PLC,ORNGY,Original record
83297,P C D INC,PCDI,Original record
83298,POWERCERV CORP,PCRV,Original record
83298,POWERCERV CORP,PCRC,Ticker updated on 2001-06-29
83299,PARTY CITY CORP,PCTY,Original record
83300,WISCONSIN CENTRIFUGAL INC,WCEN,Original record
83301,P F F BANCORP INC,PFFB,Original record
83301,P F F BANCORP INC,PFB,Ticker updated on 2001-12-31
83303,P I A MERCHANDISING SERVICES INC,PIAM,Original record
83303,S P A R GROUP INC,SGRP,Company name and Ticker updated on 1999-07-30
83304,PROFIT RECOVERY GROUP INTL INC,PRGX,Original record
83304,P R G SCHULTZ INTERNATIONAL INC,PRGX,Company name updated on 2002-01-31
83304,P R G X GLOBAL INC,PRGX,Company name updated on 2010-01-29
83305,PROLOGIC MANAGEMENT SYSTEMS INC,PRLO,Original record
83306,PRISM SOLUTIONS INC,PRZM,Original record
83307,PREMIERE TECHNOLOGIES INC,PTEK,Original record
83307,P T E K HOLDINGS INC,PTEK,Company name updated on 2000-02-29
83307,PREMIERE GLOBAL SERVICES INC,PGI,Company name and Ticker updated on 2005-01-31
83308,PLATINUM ENTERTAINMENT INC,PTET,Original record
83309,SEGUE SOFTWARE INC,SEGU,Original record
83310,SEMICONDUCTOR LASER INTL CORP,SLIC,Original record
83311,SILVER DINER DEVELOPMENT INC,SLVR,Original record
83311,SILVER DINER INC,SLVR,Company name updated on 1996-06-28
83312,SUPERIOR NATIONAL INS GROUP INC,SNTL,Original record
83312,SUPERIOR NATIONAL INS GP INC DE,SNTL,Company name updated on 1997-04-30
83313,MAY & SPEH INC,SPEH,Original record
83314,PENSKE MOTORSPORTS INC,SPWY,Original record
83315,SWISSRAY INTERNATIONAL INC,SRMI,Original record
83316,SMARTSERV ONLINE INC,SSOL,Original record
83317,SUPERGEN INC,SUPG,Original record
83317,ASTEX PHARMACEUTICALS INC,ASTX,Company name and Ticker updated on 2011-09-30
83318,SUPERIOR SERVICES INC,SUPR,Original record
83319,T M C I ELECTRONICS INC,TMEI,Original record
83320,TADIRAN TELECOMMUNICATIONS LTD,TTELF,Original record
83321,WARP 10 TECHNOLOGIES INC,WARPF,Original record
83321,WARP 10 TECHNOLOGIES INC,WARP,Ticker updated on 1999-02-26
83321,BRANDERA COM INC,BRND,Company name and Ticker updated on 2000-01-31
83321,BRANDERA INC,BRND,Company name updated on 2001-04-30
83322,WORKGROUP TECHNOLOGY CORP,WKGP,Original record
83323,XEIKON N V,XEIKY,Original record
83323,XEIKON N V,XEIK,Ticker updated on 1999-04-30
83324,XYLAN CORP,XYLN,Original record
83325,A T PLASTICS INC,ATJ,Original record
83326,ROYAL PLASTICS GROUP LTD,RYG,Original record
83326,ROYAL GROUP TECHNOLOGIES LTD,RYG,Company name updated on 1997-02-28
83327,COUNTRYBASKETS INDEX FUND INC,GXR,Original record
83329,WISCONSIN REAL ESTATE INVT TR,WREI,Original record
83330,DISCO S A,DXO,Original record
83331,HOST FUNDING INC,HFD,Original record
83332,LUCENT TECHNOLOGIES INC,LU,Original record
83333,PAYLESS SHOESOURCE INC,PSS,Original record
83333,COLLECTIVE BRANDS INC,PSS,Company name updated on 2007-08-31
83334,PREMIER FARNELL PLC,PFP,Original record
